Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Kenley Jansen (10630133),Kenley Jansen,10630133,P,4000,LAD@ARI 05/02/2018 09:40PM ET,LAD,2.53
SP,Jordan Sheffield (10630134),Jordan Sheffield,10630134,P,4000,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
SP,Dustin May (10630135),Dustin May,10630135,P,4000,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
SP,Jon Duplantier (10630136),Jon Duplantier,10630136,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
SP,Matt Koch (10630137),Matt Koch,10630137,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,13.19
SP,Daniel Gibson (10630138),Daniel Gibson,10630138,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
RP,Tyler Pill (10630139),Tyler Pill,10630139,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
RP,Andrew Chafin (10630140),Andrew Chafin,10630140,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,2.89
RP,Archie Bradley (10630141),Archie Bradley,10630141,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,3.82
RP,Steve Hathaway (10630142),Steve Hathaway,10630142,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
SP,Alex Young (10630143),Alex Young,10630143,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
RP,Silvino Bracho (10630144),Silvino Bracho,10630144,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,11.7
RP,Randall Delgado (10630145),Randall Delgado,10630145,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
RP,Michael Blazek (10630146),Michael Blazek,10630146,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
RP,T.J. McFarland (10630147),T.J. McFarland,10630147,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,4.65
SP,Jorge De La Rosa (10630148),Jorge De La Rosa,10630148,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,1.79
RP,Yoshihisa Hirano (10630149),Yoshihisa Hirano,10630149,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,3.61
RP,Neftali Feliz (10630150),Neftali Feliz,10630150,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
RP,Fernando Salas (10630151),Fernando Salas,10630151,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,4.1
RP,Brad Boxberger (10630152),Brad Boxberger,10630152,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,3.18
SP,Kris Medlen (10630153),Kris Medlen,10630153,P,4000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
OF,Adam Eaton (10629572),Adam Eaton,10629572,OF,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,11
2B/3B,Daniel Murphy (10629573),Daniel Murphy,10629573,2B/3B,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
RP,Carlos Torres (10630154),Carlos Torres,10630154,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,1.66
RP,Brandon Kintzler (10630155),Brandon Kintzler,10630155,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,2.46
RP,Ryan Madson (10630156),Ryan Madson,10630156,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,1.54
RP,Joaquin Benoit (10630157),Joaquin Benoit,10630157,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
SP,Edwin Jackson (10630158),Edwin Jackson,10630158,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
RP,Aaron Barrett (10630159),Aaron Barrett,10630159,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
RP,Sean Doolittle (10630160),Sean Doolittle,10630160,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,4.80
RP,Sammy Solis (10630161),Sammy Solis,10630161,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,2.54
RP,Shawn Kelley (10630162),Shawn Kelley,10630162,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,2.74
SP,Tommy Milone (10630163),Tommy Milone,10630163,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
RP,Tim Collins (10630164),Tim Collins,10630164,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
RP,Trevor Gott (10630165),Trevor Gott,10630165,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,2.11
RP,Wander Suero (10630166),Wander Suero,10630166,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0.3
RP,Matt Grace (10630167),Matt Grace,10630167,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,2.54
SP,Wil Crowe (10630168),Wil Crowe,10630168,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
RP,Koda Glover (10630169),Koda Glover,10630169,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
SP,Seth Romero (10630170),Seth Romero,10630170,P,4000,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
RP,Kyle Crick (10630171),Kyle Crick,10630171,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,3.58
SP,Clay Holmes (10630172),Clay Holmes,10630172,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,4.1
RP,Nick Burdi (10630173),Nick Burdi,10630173,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
SP,Taylor Hearn (10630174),Taylor Hearn,10630174,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
RP,Michael Feliz (10630175),Michael Feliz,10630175,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,2.71
RP,Richard Rodriguez (10630176),Richard Rodriguez,10630176,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,6.14
RP,A.J. Schugel (10630177),A.J. Schugel,10630177,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
RP,Enny Romero (10630178),Enny Romero,10630178,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,1.82
RP,Felipe Vazquez (10630179),Felipe Vazquez,10630179,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,2.99
RP,Bo Schultz (10630180),Bo Schultz,10630180,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
SP,Nik Turley (10630181),Nik Turley,10630181,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
RP,George Kontos (10630182),George Kontos,10630182,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,1.62
RP,Edgar Santana (10630183),Edgar Santana,10630183,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,2.72
SP,Shane Baz (10630184),Shane Baz,10630184,P,4000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
RP,Jackson Stephens (10630120),Jackson Stephens,10630120,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,-2.15
RP,Dan Jennings (10630185),Dan Jennings,10630185,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,2.59
RP,Oliver Drake (10630186),Oliver Drake,10630186,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,2.84
RP,Boone Logan (10630187),Boone Logan,10630187,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
RP,Matt Albers (10630188),Matt Albers,10630188,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,3.96
RP,Jeremy Jeffress (10630189),Jeremy Jeffress,10630189,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,3.79
SP,Josh Hader (10630190),Josh Hader,10630190,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,9.92
RP,Jacob Barnes (10630191),Jacob Barnes,10630191,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,3.68
SP,Cody Ponce (10630192),Cody Ponce,10630192,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
SP,Nathan Kirby (10630193),Nathan Kirby,10630193,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
SP,Luis Ortiz (10630194),Luis Ortiz,10630194,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
SP,Kodi Medeiros (10630195),Kodi Medeiros,10630195,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
SP,Marcos Diplan (10630196),Marcos Diplan,10630196,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
SP,Phil Bickford (10630197),Phil Bickford,10630197,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
RP,Corey Knebel (10630198),Corey Knebel,10630198,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,2.53
RP,Taylor Williams (10630199),Taylor Williams,10630199,P,4000,MIL@CIN 05/02/2018 07:10PM ET,MIL,5.15
RP,Robert Stephenson (10630200),Robert Stephenson,10630200,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
RP,Kevin Shackelford (10630201),Kevin Shackelford,10630201,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,-0.88
RP,Wandy Peralta (10630202),Wandy Peralta,10630202,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,2.03
RP,Michael Lorenzen (10630203),Michael Lorenzen,10630203,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
RP,Austin Brice (10630204),Austin Brice,10630204,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,3.5
RP,Dylan Floro (10630205),Dylan Floro,10630205,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,5.41
SP,Vance Worley (10630206),Vance Worley,10630206,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
RP,David Hernandez (10630207),David Hernandez,10630207,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,3.97
RP,Jared Hughes (10630208),Jared Hughes,10630208,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,3.28
SP,Nick Howard (10630209),Nick Howard,10630209,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
SP,Daniel Wright (10630210),Daniel Wright,10630210,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
SP,Tony Santillan (10630211),Tony Santillan,10630211,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
SP,Vladimir Gutierrez (10630212),Vladimir Gutierrez,10630212,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
RP,Raisel Iglesias (10630213),Raisel Iglesias,10630213,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,3.94
SP,Hunter Greene (10630214),Hunter Greene,10630214,P,4000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
RP,Domingo Acevedo (10630114),Domingo Acevedo,10630114,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
RP,Domingo German (10630116),Domingo German,10630116,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,8.73
RP,Aroldis Chapman (10630215),Aroldis Chapman,10630215,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,5.13
RP,Tommy Kahnle (10630216),Tommy Kahnle,10630216,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,3.55
RP,Chasen Shreve (10630217),Chasen Shreve,10630217,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.83
SP,Chad Green (10630218),Chad Green,10630218,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,5.42
RP,Branden Pinder (10630219),Branden Pinder,10630219,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
RP,Jonathan Holder (10630220),Jonathan Holder,10630220,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,2.26
RP,Giovanny Gallegos (10630221),Giovanny Gallegos,10630221,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
SP,Jonathon Niese (10630222),Jonathon Niese,10630222,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
RP,Dellin Betances (10630223),Dellin Betances,10630223,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.52
RP,David Robertson (10630224),David Robertson,10630224,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.22
RP,Adam Warren (10630225),Adam Warren,10630225,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,3.29
SP,Albert Abreu (10630226),Albert Abreu,10630226,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
RP,Ben Heller (10630227),Ben Heller,10630227,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
SP,Freicer Perez (10630228),Freicer Perez,10630228,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
SP,Clarke Schmidt (10630229),Clarke Schmidt,10630229,P,4000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
RP,Ken Giles (10630230),Ken Giles,10630230,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,1.77
RP,Jandel Gustave (10630231),Jandel Gustave,10630231,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
RP,Chris Devenski (10630232),Chris Devenski,10630232,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,3.94
RP,Tony Sipp (10630233),Tony Sipp,10630233,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,2.07
RP,Hector Rondon (10630234),Hector Rondon,10630234,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,3.28
RP,Will Harris (10630235),Will Harris,10630235,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,3.01
RP,Joe Smith (10630236),Joe Smith,10630236,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,1.4
SP,Cionel Perez (10630237),Cionel Perez,10630237,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
SP,Franklin Perez (10630238),Franklin Perez,10630238,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
SP,J.B. Bukauskas (10630239),J.B. Bukauskas,10630239,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
RP,Francis Martes (10630240),Francis Martes,10630240,P,4000,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
OF,Khris Davis (10629577),Khris Davis,10629577,OF,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,8.38
2B,Robinson Cano (10629578),Robinson Cano,10629578,2B,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,8.18
RP,Andrew Moore (10630121),Andrew Moore,10630121,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
RP,Ryan Dull (10630241),Ryan Dull,10630241,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,2.85
SP,Paul Blackburn (10630242),Paul Blackburn,10630242,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
RP,Blake Treinen (10630243),Blake Treinen,10630243,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,5.75
SP,Raul Alcantara (10630244),Raul Alcantara,10630244,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
RP,Liam Hendriks (10630245),Liam Hendriks,10630245,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,-0.54
RP,Danny Coulombe (10630246),Danny Coulombe,10630246,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,1.32
RP,Chris Hatcher (10630247),Chris Hatcher,10630247,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,1.08
RP,Ryan Buchter (10630248),Ryan Buchter,10630248,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,2.89
RP,Santiago Casilla (10630249),Santiago Casilla,10630249,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,4.14
RP,Chris Smith (10630250),Chris Smith,10630250,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
RP,Yusmeiro Petit (10630251),Yusmeiro Petit,10630251,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,2.55
SP,Norge Ruiz (10630252),Norge Ruiz,10630252,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
RP,Emilio Pagan (10630253),Emilio Pagan,10630253,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0.98
RP,Lou Trivino (10630254),Lou Trivino,10630254,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,6.47
SP,Dakota Chalmers (10630255),Dakota Chalmers,10630255,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
SP,Jesus Luzardo (10630256),Jesus Luzardo,10630256,P,4000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
RP,Ryan Cook (10630257),Ryan Cook,10630257,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
RP,Nick Vincent (10630258),Nick Vincent,10630258,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,2.24
RP,Juan Nicasio (10630259),Juan Nicasio,10630259,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,3.74
RP,Marc Rzepczynski (10630260),Marc Rzepczynski,10630260,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0.42
RP,David Phelps (10630261),David Phelps,10630261,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
RP,Wade LeBlanc (10630262),Wade LeBlanc,10630262,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,5.75
RP,Edwin Diaz (10630263),Edwin Diaz,10630263,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,5.47
RP,Nick Rumbelow (10630264),Nick Rumbelow,10630264,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
RP,Chasen Bradford (10630265),Chasen Bradford,10630265,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,5.06
RP,Tony Zych (10630266),Tony Zych,10630266,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
RP,Christian Bergman (10630267),Christian Bergman,10630267,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
RP,Casey Lawrence (10630268),Casey Lawrence,10630268,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0.78
RP,James Pazos (10630269),James Pazos,10630269,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,4.31
RP,Dan Altavilla (10630270),Dan Altavilla,10630270,P,4000,OAK@SEA 05/02/2018 10:10PM ET,SEA,3.46
SP,Keegan Akin (10630124),Keegan Akin,10630124,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
SP,Cody Sedlock (10630271),Cody Sedlock,10630271,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Tanner Scott (10630272),Tanner Scott,10630272,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,3.43
RP,David Hess (10630273),David Hess,10630273,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
SP,Matthias Dietz (10630274),Matthias Dietz,10630274,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Hunter Harvey (10630275),Hunter Harvey,10630275,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
SP,DL Hall (10630276),DL Hall,10630276,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Zach Britton (10630277),Zach Britton,10630277,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Darren O'Day (10630278),Darren O'Day,10630278,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,3.39
RP,Brad Brach (10630279),Brad Brach,10630279,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,1.80
RP,Mychal Givens (10630280),Mychal Givens,10630280,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,3.56
SP,David Holmberg (10630281),David Holmberg,10630281,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
SP,Tim Melville (10630282),Tim Melville,10630282,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Richard Bleier (10630283),Richard Bleier,10630283,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,3.96
RP,Gabriel Ynoa (10630284),Gabriel Ynoa,10630284,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Jeff Ferrell (10630285),Jeff Ferrell,10630285,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
SP,Mike Wright Jr. (10630286),Mike Wright Jr.,10630286,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.17
RP,Jayson Aquino (10630287),Jayson Aquino,10630287,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Chris Lee (10630288),Chris Lee,10630288,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
SP,Asher Wojciechowski (10630289),Asher Wojciechowski,10630289,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
RP,Miguel Castro (10630290),Miguel Castro,10630290,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,3.32
RP,Pedro Araujo (10630291),Pedro Araujo,10630291,P,4000,BAL@LAA 05/02/2018 10:07PM ET,BAL,5.18
RP,Jose Alvarez (10630292),Jose Alvarez,10630292,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,3.23
RP,Blake Wood (10630293),Blake Wood,10630293,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,2.66
RP,Blake Parker (10630294),Blake Parker,10630294,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,2.22
RP,Jim Johnson (10630295),Jim Johnson,10630295,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,3.24
RP,Parker Bridwell (10630296),Parker Bridwell,10630296,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,-12.45
RP,Akeel Morris (10630297),Akeel Morris,10630297,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,3.45
RP,Cam Bedrosian (10630298),Cam Bedrosian,10630298,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,2.29
RP,Vicente Campos (10630299),Vicente Campos,10630299,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
RP,Noe Ramirez (10630300),Noe Ramirez,10630300,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,3.59
RP,Troy Scribner (10630301),Troy Scribner,10630301,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
RP,Keynan Middleton (10630302),Keynan Middleton,10630302,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,3.36
SP,Jaime Barria (10630303),Jaime Barria,10630303,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,7.58
SP,Chris Rodriguez (10630304),Chris Rodriguez,10630304,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
RP,Justin Anderson (10630305),Justin Anderson,10630305,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,4.33
SP,Griffin Canning (10630306),Griffin Canning,10630306,P,4000,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
OF,Ronald Acuna Jr. (10629566),Ronald Acuna Jr.,10629566,OF,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,12.33
OF,Yoenis Cespedes (10629575),Yoenis Cespedes,10629575,OF,4000,ATL@NYM 05/02/2018 07:10PM ET,NYM,9.04
SP,Lucas Sims (10630113),Lucas Sims,10630113,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,-8.25
SP,Mike Soroka (10630115),Mike Soroka,10630115,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,21.9
SP,Kolby Allard (10630117),Kolby Allard,10630117,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
RP,Chase Whitley (10630307),Chase Whitley,10630307,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,-1.55
RP,Dan Winkler (10630308),Dan Winkler,10630308,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,4.78
SP,Jesse Biddle (10630309),Jesse Biddle,10630309,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,7.36
RP,Jose Ramirez (10630310),Jose Ramirez,10630310,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,-1.02
RP,A.J. Minter (10630311),A.J. Minter,10630311,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,2.71
RP,Max Fried (10630312),Max Fried,10630312,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,1.88
RP,Jacob Lindgren (10630313),Jacob Lindgren,10630313,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
RP,Peter Moylan (10630314),Peter Moylan,10630314,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,1.63
RP,Sam Freeman (10630315),Sam Freeman,10630315,P,4000,ATL@NYM 05/02/2018 07:10PM ET,ATL,1.78
