Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1B,Garrett Cooper (10629728),Garrett Cooper,10629728,1B,3000,PHI@MIA 05/02/2018 07:10PM ET,MIA,2.25
C,Jorge Alfaro (10629731),Jorge Alfaro,10629731,C,3000,PHI@MIA 05/02/2018 07:10PM ET,PHI,5.1
OF,Andrew Toles (10629740),Andrew Toles,10629740,OF,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
OF,Franklin Gutierrez (10629753),Franklin Gutierrez,10629753,OF,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
1B/OF,Max Muncy (10629754),Max Muncy,10629754,1B/OF,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,5.33
2B/C,Austin Barnes (10629756),Austin Barnes,10629756,C/2B,2900,LAD@ARI 05/02/2018 09:40PM ET,LAD,3.04
OF,Jarrod Dyson (10629766),Jarrod Dyson,10629766,OF,2900,LAD@ARI 05/02/2018 09:40PM ET,ARI,5.96
SS,Cole Tucker (10629741),Cole Tucker,10629741,SS,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
3B,Colin Moran (10629746),Colin Moran,10629746,3B,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,6.41
SS,Max Moroff (10629758),Max Moroff,10629758,SS,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,3.78
2B,Christopher Bostick (10629767),Christopher Bostick,10629767,2B,2900,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
OF,Phillip Ervin (10629742),Phillip Ervin,10629742,OF,2900,MIL@CIN 05/02/2018 07:10PM ET,CIN,3.69
C,Stephen Vogt (10629744),Stephen Vogt,10629744,C,2900,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
2B/3B,Tyler Saladino (10629747),Tyler Saladino,10629747,2B/3B,2900,MIL@CIN 05/02/2018 07:10PM ET,MIL,2
SS,Rosell Herrera (10629759),Rosell Herrera,10629759,SS,2900,MIL@CIN 05/02/2018 07:10PM ET,CIN,1
C,Devin Mesoraco (10629760),Devin Mesoraco,10629760,C,2900,MIL@CIN 05/02/2018 07:10PM ET,CIN,3
1B,Tyler White (10629743),Tyler White,10629743,1B,2900,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
OF,Boog Powell (10629745),Boog Powell,10629745,OF,2900,OAK@SEA 05/02/2018 10:10PM ET,OAK,4.57
1B,Daniel Vogelbach (10629749),Daniel Vogelbach,10629749,1B,2900,OAK@SEA 05/02/2018 10:10PM ET,SEA,4.68
OF,Ben Gamel (10629768),Ben Gamel,10629768,OF,2900,OAK@SEA 05/02/2018 10:10PM ET,SEA,3.62
1B/3B,Luis Valbuena (10629761),Luis Valbuena,10629761,1B/3B,2900,BAL@LAA 05/02/2018 10:07PM ET,LAA,5.30
C,Andrew Susac (10629769),Andrew Susac,10629769,C,2900,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Kole Calhoun (10629770),Kole Calhoun,10629770,OF,2900,BAL@LAA 05/02/2018 10:07PM ET,LAA,4.5
2B/3B,Jace Peterson (10629771),Jace Peterson,10629771,2B/3B,2900,BAL@LAA 05/02/2018 10:07PM ET,BAL,6.33
C,Travis d'Arnaud (10629750),Travis d'Arnaud,10629750,C,2900,ATL@NYM 05/02/2018 07:10PM ET,NYM,6.5
SS,Gavin Cecchini (10629751),Gavin Cecchini,10629751,SS,2900,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
3B,Rio Ruiz (10629752),Rio Ruiz,10629752,3B,2900,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
SS,Amed Rosario (10629763),Amed Rosario,10629763,SS,2900,ATL@NYM 05/02/2018 07:10PM ET,NYM,4.8
OF,Cameron Maybin (10629764),Cameron Maybin,10629764,OF,2900,PHI@MIA 05/02/2018 07:10PM ET,MIA,4.24
OF,Derek Dietrich (10629765),Derek Dietrich,10629765,OF,2900,PHI@MIA 05/02/2018 07:10PM ET,MIA,6
3B/OF,Rob Segedin (10629775),Rob Segedin,10629775,3B/OF,2800,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
OF,Jeremy Hazelbaker (10629777),Jeremy Hazelbaker,10629777,OF,2800,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
C,Alex Avila (10629778),Alex Avila,10629778,C,2800,LAD@ARI 05/02/2018 09:40PM ET,ARI,4.11
2B/3B,Daniel Descalso (10629787),Daniel Descalso,10629787,2B/3B,2800,LAD@ARI 05/02/2018 09:40PM ET,ARI,6.04
2B/OF,Adam Frazier (10629779),Adam Frazier,10629779,2B/OF,2800,PIT@WAS 05/02/2018 07:05PM ET,PIT,3.74
OF,Moises Sierra (10629793),Moises Sierra,10629793,OF,2800,PIT@WAS 05/02/2018 07:05PM ET,WAS,3
OF,Taylor Trammell (10629773),Taylor Trammell,10629773,OF,2800,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
OF,Keon Broxton (10629774),Keon Broxton,10629774,OF,2800,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
SS,Orlando Arcia (10629781),Orlando Arcia,10629781,SS,2800,MIL@CIN 05/02/2018 07:10PM ET,MIL,4.46
1B/2B,Neil Walker (10629790),Neil Walker,10629790,1B/2B,2800,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.05
OF,Jake Marisnick (10629794),Jake Marisnick,10629794,OF,2800,NYY@HOU 05/02/2018 08:10PM ET,HOU,3.81
C,Chance Sisco (10629782),Chance Sisco,10629782,C,2800,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.24
OF,Lane Adams (10629783),Lane Adams,10629783,OF,2800,ATL@NYM 05/02/2018 07:10PM ET,ATL,3
C,Kevin Plawecki (10629784),Kevin Plawecki,10629784,C,2800,ATL@NYM 05/02/2018 07:10PM ET,NYM,5.57
2B/3B,T.J. Rivera (10629785),T.J. Rivera,10629785,2B/3B,2800,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
OF,Danny Santana (10629789),Danny Santana,10629789,OF,2800,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
C,Rob Brantly (10629792),Rob Brantly,10629792,C,2800,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
3B,Deven Marrero (10629798),Deven Marrero,10629798,3B,2700,LAD@ARI 05/02/2018 09:40PM ET,ARI,4.11
2B/3B,Logan Forsythe (10629817),Logan Forsythe,10629817,2B/3B,2700,LAD@ARI 05/02/2018 09:40PM ET,LAD,4.42
2B/3B,Wilmer Difo (10629799),Wilmer Difo,10629799,2B/3B,2700,PIT@WAS 05/02/2018 07:05PM ET,WAS,5.21
2B/SS,Matt Reynolds (10629801),Matt Reynolds,10629801,2B/SS,2700,PIT@WAS 05/02/2018 07:05PM ET,WAS,0.9
C,Jett Bandy (10629803),Jett Bandy,10629803,C,2700,MIL@CIN 05/02/2018 07:10PM ET,MIL,3.44
C,Manny Pina (10629804),Manny Pina,10629804,C,2700,MIL@CIN 05/02/2018 07:10PM ET,MIL,4.47
C,Tucker Barnhart (10629811),Tucker Barnhart,10629811,C,2700,MIL@CIN 05/02/2018 07:10PM ET,CIN,5.30
1B,AJ Reed (10629795),AJ Reed,10629795,1B,2700,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
2B/3B,Ronald Torreyes (10629805),Ronald Torreyes,10629805,2B/3B,2700,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.75
OF,Jake Smolinski (10629812),Jake Smolinski,10629812,OF,2700,OAK@SEA 05/02/2018 10:10PM ET,OAK,2.54
C,Dustin Garneau (10629813),Dustin Garneau,10629813,C,2700,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
C,Sean Murphy (10629814),Sean Murphy,10629814,C,2700,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
SS,Zach Vincej (10629820),Zach Vincej,10629820,SS,2700,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
3B,Danny Valencia (10629807),Danny Valencia,10629807,3B,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,5.47
OF,Anthony Santander (10629808),Anthony Santander,10629808,OF,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.12
3B,Tim Beckham (10629821),Tim Beckham,10629821,3B,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,4.56
OF,Alex Presley (10629822),Alex Presley,10629822,OF,2700,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
3B/SS,Jose Reyes (10629796),Jose Reyes,10629796,3B/SS,2700,ATL@NYM 05/02/2018 07:10PM ET,NYM,2.42
OF,Matt den Dekker (10629809),Matt den Dekker,10629809,OF,2700,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
SS,Tyler Smith (10629815),Tyler Smith,10629815,SS,2700,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
3B,Ryan Flaherty (10629816),Ryan Flaherty,10629816,3B,2700,ATL@NYM 05/02/2018 07:10PM ET,ATL,7.04
OF,Juan Lagares (10629823),Juan Lagares,10629823,OF,2700,ATL@NYM 05/02/2018 07:10PM ET,NYM,3.85
C,Tomas Telis (10629810),Tomas Telis,10629810,C,2700,PHI@MIA 05/02/2018 07:10PM ET,MIA,1.30
C,Andrew Knapp (10629819),Andrew Knapp,10629819,C,2700,PHI@MIA 05/02/2018 07:10PM ET,PHI,3.41
OF,Rey Fuentes (10629824),Rey Fuentes,10629824,OF,2600,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
SS,Jack Reinheimer (10629826),Jack Reinheimer,10629826,SS,2600,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
1B/OF,O'Koyea Dickson (10629849),O'Koyea Dickson,10629849,1B/OF,2600,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
2B/OF,Sean Rodriguez (10629828),Sean Rodriguez,10629828,2B/OF,2600,PIT@WAS 05/02/2018 07:05PM ET,PIT,4.1
SS,Jordy Mercer (10629830),Jordy Mercer,10629830,SS,2600,PIT@WAS 05/02/2018 07:05PM ET,PIT,5
C,Elias Diaz (10629834),Elias Diaz,10629834,C,2600,PIT@WAS 05/02/2018 07:05PM ET,PIT,6.85
C,Jacob Nottingham (10629825),Jacob Nottingham,10629825,C,2600,MIL@CIN 05/02/2018 07:10PM ET,MIL,2
2B/3B,Alex Blandino (10629831),Alex Blandino,10629831,2B/3B,2600,MIL@CIN 05/02/2018 07:10PM ET,CIN,3.94
2B,Keston Hiura (10629843),Keston Hiura,10629843,2B,2600,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
C,Austin Romine (10629835),Austin Romine,10629835,C,2600,NYY@HOU 05/02/2018 08:10PM ET,NYY,4.54
C,David Freitas (10629839),David Freitas,10629839,C,2600,OAK@SEA 05/02/2018 10:10PM ET,SEA,4
2B/3B,Gordon Beckham (10629840),Gordon Beckham,10629840,2B/3B,2600,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
3B/SS,Luis Sardinas (10629836),Luis Sardinas,10629836,3B/SS,2600,BAL@LAA 05/02/2018 10:07PM ET,BAL,2.88
C,Caleb Joseph (10629844),Caleb Joseph,10629844,C,2600,BAL@LAA 05/02/2018 10:07PM ET,BAL,2.47
C,Tomas Nido (10629827),Tomas Nido,10629827,C,2600,ATL@NYM 05/02/2018 07:10PM ET,NYM,2.08
C,Tyler Flowers (10629833),Tyler Flowers,10629833,C,2600,ATL@NYM 05/02/2018 07:10PM ET,ATL,1.5
C,Carlos Perez (10629838),Carlos Perez,10629838,C,2600,ATL@NYM 05/02/2018 07:10PM ET,ATL,1.38
SS,Miguel Rojas (10629842),Miguel Rojas,10629842,SS,2600,PHI@MIA 05/02/2018 07:10PM ET,MIA,6.21
C/OF,Chris Herrmann (10629870),Chris Herrmann,10629870,C/OF,2500,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
C,Miguel Montero (10629863),Miguel Montero,10629863,C,2500,PIT@WAS 05/02/2018 07:05PM ET,WAS,1
C,Pedro Severino (10629872),Pedro Severino,10629872,C,2500,PIT@WAS 05/02/2018 07:05PM ET,WAS,5.19
OF,Brett Phillips (10629847),Brett Phillips,10629847,OF,2500,MIL@CIN 05/02/2018 07:10PM ET,MIL,1
1B/OF,Ji-Man Choi (10629851),Ji-Man Choi,10629851,1B/OF,2500,MIL@CIN 05/02/2018 07:10PM ET,MIL,7
SS,Isan Diaz (10629853),Isan Diaz,10629853,SS,2500,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
2B/OF,Nick Franklin (10629857),Nick Franklin,10629857,2B/OF,2500,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
OF,Kyle Tucker (10629846),Kyle Tucker,10629846,OF,2500,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
OF,Yordan Alvarez (10629848),Yordan Alvarez,10629848,OF,2500,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
C,Kyle Higashioka (10629854),Kyle Higashioka,10629854,C,2500,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
OF,Kyle Lewis (10629855),Kyle Lewis,10629855,OF,2500,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
C,Josh Phegley (10629864),Josh Phegley,10629864,C,2500,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
2B/OF,Steve Lombardozzi (10629865),Steve Lombardozzi,10629865,2B/OF,2500,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
C,Bruce Maxwell (10629867),Bruce Maxwell,10629867,C,2500,OAK@SEA 05/02/2018 10:10PM ET,OAK,3.33
OF,Guillermo Heredia (10629873),Guillermo Heredia,10629873,OF,2500,OAK@SEA 05/02/2018 10:10PM ET,SEA,4.44
SS,Ryan Mountcastle (10629856),Ryan Mountcastle,10629856,SS,2500,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Jaycob Brugman (10629859),Jaycob Brugman,10629859,OF,2500,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
3B,Kaleb Cowart (10629860),Kaleb Cowart,10629860,3B,2500,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
2B/SS,Nolan Fontana (10629861),Nolan Fontana,10629861,2B/SS,2500,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
3B/SS,Ruben Tejada (10629874),Ruben Tejada,10629874,3B/SS,2500,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Chris Young (10629876),Chris Young,10629876,OF,2500,BAL@LAA 05/02/2018 10:07PM ET,LAA,2.35
C,Rene Rivera (10629878),Rene Rivera,10629878,C,2500,BAL@LAA 05/02/2018 10:07PM ET,LAA,4.33
C,Martin Maldonado (10629879),Martin Maldonado,10629879,C,2500,BAL@LAA 05/02/2018 10:07PM ET,LAA,4.05
OF,Brandon Marsh (10629880),Brandon Marsh,10629880,OF,2500,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
3B/SS,Johan Camargo (10629868),Johan Camargo,10629868,3B/SS,2500,ATL@NYM 05/02/2018 07:10PM ET,ATL,6.62
C,Jose Lobaton (10629881),Jose Lobaton,10629881,C,2500,ATL@NYM 05/02/2018 07:10PM ET,NYM,3.58
OF,Danny Ortiz (10629845),Danny Ortiz,10629845,OF,2500,PHI@MIA 05/02/2018 07:10PM ET,PHI,0
OF,JB Shuck (10629877),JB Shuck,10629877,OF,2500,PHI@MIA 05/02/2018 07:10PM ET,MIA,3.18
C,Anthony Recker (10629890),Anthony Recker,10629890,C,2400,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
3B,Kyle Farmer (10629892),Kyle Farmer,10629892,3B,2400,LAD@ARI 05/02/2018 09:40PM ET,LAD,3.05
C,John Ryan Murphy (10629893),John Ryan Murphy,10629893,C,2400,LAD@ARI 05/02/2018 09:40PM ET,ARI,3.76
C,Jacob Stallings (10629891),Jacob Stallings,10629891,C,2400,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
OF,Alejandro De Aza (10629894),Alejandro De Aza,10629894,OF,2400,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
3B,Lucas Erceg (10629882),Lucas Erceg,10629882,3B,2400,MIL@CIN 05/02/2018 07:10PM ET,MIL,0
C,Stuart Turner (10629895),Stuart Turner,10629895,C,2400,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
2B/SS,Eric Sogard (10629900),Eric Sogard,10629900,2B/SS,2400,MIL@CIN 05/02/2018 07:10PM ET,MIL,1.52
2B/SS,Cliff Pennington (10629902),Cliff Pennington,10629902,2B/SS,2400,MIL@CIN 05/02/2018 07:10PM ET,CIN,1.5
2B/OF,Tony Kemp (10629883),Tony Kemp,10629883,2B/OF,2400,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
2B,Max Schrock (10629885),Max Schrock,10629885,2B,2400,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
OF,Joey Rickard (10629898),Joey Rickard,10629898,OF,2400,BAL@LAA 05/02/2018 10:07PM ET,BAL,6.5
OF,Craig Gentry (10629904),Craig Gentry,10629904,OF,2400,BAL@LAA 05/02/2018 10:07PM ET,BAL,3.79
2B/SS,Christian Colon (10629896),Christian Colon,10629896,2B/SS,2400,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
3B/SS,Phillip Evans (10629905),Phillip Evans,10629905,3B/SS,2400,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
SS,Andres Gimenez (10629907),Andres Gimenez,10629907,SS,2400,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
OF,Magneuris Sierra (10629886),Magneuris Sierra,10629886,OF,2400,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
2B/SS,JT Riddle (10629887),JT Riddle,10629887,2B/SS,2400,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
C,Chad Wallach (10629889),Chad Wallach,10629889,C,2400,PHI@MIA 05/02/2018 07:10PM ET,MIA,2.67
SS,Pedro Florimon (10629899),Pedro Florimon,10629899,SS,2400,PHI@MIA 05/02/2018 07:10PM ET,PHI,1.73
1B/OF,Scott Van Slyke (10629946),Scott Van Slyke,10629946,1B/OF,2400,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
2B/SS,Kristopher Negron (10629910),Kristopher Negron,10629910,2B/SS,2300,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
SS,Carter Kieboom (10629916),Carter Kieboom,10629916,SS,2300,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
2B/3B,Phil Gosselin (10629917),Phil Gosselin,10629917,2B/3B,2300,MIL@CIN 05/02/2018 07:10PM ET,CIN,1.9
C,Tim Federowicz (10629909),Tim Federowicz,10629909,C,2300,NYY@HOU 05/02/2018 08:10PM ET,HOU,0
OF,Kirk Nieuwenhuis (10629913),Kirk Nieuwenhuis,10629913,OF,2300,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
C,Tuffy Gosewisch (10629914),Tuffy Gosewisch,10629914,C,2300,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
1B,Evan White (10629972),Evan White,10629972,1B,2300,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
OF,Jahmai Jones (10629908),Jahmai Jones,10629908,OF,2300,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
SS,Engelb Vielma (10629915),Engelb Vielma,10629915,SS,2300,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Eric Young Jr. (10629919),Eric Young Jr.,10629919,OF,2300,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
C,Juan Graterol (10629920),Juan Graterol,10629920,C,2300,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
OF,Jo Adell (10629921),Jo Adell,10629921,OF,2300,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
OF,Ezequiel Carrera (10629912),Ezequiel Carrera,10629912,OF,2300,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
SS,Domingo Leyba (10629922),Domingo Leyba,10629922,SS,2200,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
C,Rocky Gale (10629925),Rocky Gale,10629925,C,2200,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
C,Keibert Ruiz (10629929),Keibert Ruiz,10629929,C,2200,LAD@ARI 05/02/2018 09:40PM ET,LAD,0
C,Jeff Mathis (10629930),Jeff Mathis,10629930,C,2200,LAD@ARI 05/02/2018 09:40PM ET,ARI,3.25
OF,Marcus Wilson (10629931),Marcus Wilson,10629931,OF,2200,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
2B/SS,Adrian Sanchez (10629923),Adrian Sanchez,10629923,2B/SS,2200,PIT@WAS 05/02/2018 07:05PM ET,WAS,3
OF,Ichiro Suzuki (10629932),Ichiro Suzuki,10629932,OF,2200,OAK@SEA 05/02/2018 10:10PM ET,SEA,2.79
1B,Mike Ford (10629970),Mike Ford,10629970,1B,2200,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
2B/3B,Ty Kelly (10629926),Ty Kelly,10629926,2B/3B,2200,ATL@NYM 05/02/2018 07:10PM ET,NYM,0
C,Bryan Holaday (10629928),Bryan Holaday,10629928,C,2200,PHI@MIA 05/02/2018 07:10PM ET,MIA,2.71
OF,Braxton Lee (10629933),Braxton Lee,10629933,OF,2200,PHI@MIA 05/02/2018 07:10PM ET,MIA,1.88
1B,Pavin Smith (10629940),Pavin Smith,10629940,1B,2100,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
C,Daulton Varsho (10629941),Daulton Varsho,10629941,C,2100,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
OF,Rafael Bautista (10629934),Rafael Bautista,10629934,OF,2100,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
OF,Ryan Raburn (10629936),Ryan Raburn,10629936,OF,2100,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
OF,Daniel Nava (10629937),Daniel Nava,10629937,OF,2100,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
C,Jhonatan Solano (10629942),Jhonatan Solano,10629942,C,2100,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
OF,Juan Soto (10629943),Juan Soto,10629943,OF,2100,PIT@WAS 05/02/2018 07:05PM ET,WAS,0
3B/SS,Charlie Culberson (10629944),Charlie Culberson,10629944,3B/SS,2100,ATL@NYM 05/02/2018 07:10PM ET,ATL,1.69
3B,Will Middlebrooks (10629935),Will Middlebrooks,10629935,3B,2100,PHI@MIA 05/02/2018 07:10PM ET,PHI,0
2B/3B,Adam Rosales (10629938),Adam Rosales,10629938,2B/3B,2100,PHI@MIA 05/02/2018 07:10PM ET,PHI,0
OF,Daniel Robertson (10629951),Daniel Robertson,10629951,OF,2000,LAD@ARI 05/02/2018 09:40PM ET,ARI,0
1B/C,Ryan Lavarnway (10629953),Ryan Lavarnway,10629953,C/1B,2000,PIT@WAS 05/02/2018 07:05PM ET,PIT,0
3B/OF,Patrick Kivlehan (10629955),Patrick Kivlehan,10629955,3B/OF,2000,MIL@CIN 05/02/2018 07:10PM ET,CIN,0
C,Erik Kratz (10629957),Erik Kratz,10629957,C,2000,NYY@HOU 05/02/2018 08:10PM ET,NYY,0
OF,Shane Robinson (10629962),Shane Robinson,10629962,OF,2000,NYY@HOU 05/02/2018 08:10PM ET,NYY,6
OF,Lazaro Armenteros (10629965),Lazaro Armenteros,10629965,OF,2000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
OF,Austin Beck (10629966),Austin Beck,10629966,OF,2000,OAK@SEA 05/02/2018 10:10PM ET,OAK,0
OF/SS,Andrew Romine (10629967),Andrew Romine,10629967,SS/OF,2000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0.31
OF,Cameron Perkins (10629969),Cameron Perkins,10629969,OF,2000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
3B,Joe Rizzo (10629971),Joe Rizzo,10629971,3B,2000,OAK@SEA 05/02/2018 10:10PM ET,SEA,0
1B,Chris Carter (10629949),Chris Carter,10629949,1B,2000,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
OF,Rymer Liriano (10629952),Rymer Liriano,10629952,OF,2000,BAL@LAA 05/02/2018 10:07PM ET,LAA,0
OF,Dariel Alvarez (10629973),Dariel Alvarez,10629973,OF,2000,BAL@LAA 05/02/2018 10:07PM ET,BAL,0
OF,Peter Bourjos (10629974),Peter Bourjos,10629974,OF,2000,ATL@NYM 05/02/2018 07:10PM ET,ATL,1.5
C,Chris Stewart (10629975),Chris Stewart,10629975,C,2000,ATL@NYM 05/02/2018 07:10PM ET,ATL,4.6
SS,Kevin Maitan (10629976),Kevin Maitan,10629976,SS,2000,ATL@NYM 05/02/2018 07:10PM ET,ATL,0
OF,Monte Harrison (10629948),Monte Harrison,10629948,OF,2000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
2B,Johnny Giavotella (10629950),Johnny Giavotella,10629950,2B,2000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
2B/SS,Cristhian Adames (10629958),Cristhian Adames,10629958,2B/SS,2000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
2B/SS,Grant Green (10629960),Grant Green,10629960,2B/SS,2000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0
2B/SS,Yadiel Rivera (10629963),Yadiel Rivera,10629963,2B/SS,2000,PHI@MIA 05/02/2018 07:10PM ET,MIA,0.90
2B/SS,Jesmuel Valentin (10629977),Jesmuel Valentin,10629977,2B/SS,2000,PHI@MIA 05/02/2018 07:10PM ET,PHI,0
OF,Adam Haseley (10629979),Adam Haseley,10629979,OF,2000,PHI@MIA 05/02/2018 07:10PM ET,PHI,0
OF,Mickey Moniak (10629980),Mickey Moniak,10629980,OF,2000,PHI@MIA 05/02/2018 07:10PM ET,PHI,0
